#     Ix      Iy          X                Y                Z              dZ/dX         dZ/dY
 
      12       6       1.68473869E-02   1.27692632E-02  -5.25816363E-04 -1.046711E-02 -6.948090E-02
      12       7       1.68473869E-02   1.48974737E-02  -6.86066506E-04 -1.060632E-02 -8.113001E-02
      12       8       1.68473869E-02   1.70256842E-02  -8.71139859E-04 -1.076742E-02 -9.281095E-02
      12       9       1.68473869E-02   1.91538948E-02  -1.08110900E-03 -1.095063E-02 -1.045283E-01
      12      10       1.68473869E-02   2.12821053E-02  -1.31605617E-03 -1.115618E-02 -5.519830E-02
 
      13     -10       1.82513358E-02  -2.12821053E-02  -1.33233520E-03 -1.203604E-02 -1.934331E+01
      13      -9       1.82513358E-02  -1.91538948E-02  -1.09709927E-03 -1.183024E-02 -1.701434E+01
      13      -8       1.82513358E-02  -1.70256842E-02  -8.86872757E-04 -1.164680E-02 -1.474354E+01
      13      -7       1.82513358E-02  -1.48974737E-02  -7.01573085E-04 -1.148550E-02 -1.247270E+01
      13      -6       1.82513358E-02  -1.27692632E-02  -5.41127387E-04 -1.134613E-02 -1.020183E+01
      13      -5       1.82513358E-02  -1.06410526E-02  -4.05472512E-04 -1.122851E-02 -7.930934E+00
      13      -4       1.82513358E-02  -8.51284211E-03  -2.94555026E-04 -1.113247E-02 -5.660015E+00
      13      -3       1.82513358E-02  -6.38463158E-03  -2.08331208E-04 -1.105791E-02 -3.389078E+00
      13      -2       1.82513358E-02  -4.25642106E-03  -1.46767056E-04 -1.100472E-02 -1.118127E+00
      13      -1       1.82513358E-02  -2.12821053E-03  -1.09838280E-04 -1.097283E-02  1.152833E+00
      13       0       1.82513358E-02   0.00000000E+00  -9.75303072E-05 -1.096221E-02  0.000000E+00
      13       1       1.82513358E-02   2.12821053E-03  -1.09838280E-04 -1.097283E-02 -1.156764E-02
      13       2       1.82513358E-02   4.25642106E-03  -1.46767056E-04 -1.100472E-02 -2.313985E-02
      13       3       1.82513358E-02   6.38463158E-03  -2.08331208E-04 -1.105791E-02 -3.472118E-02
      13       4       1.82513358E-02   8.51284211E-03  -2.94555026E-04 -1.113247E-02 -4.631621E-02
      13       5       1.82513358E-02   1.06410526E-02  -4.05472512E-04 -1.122851E-02 -5.792950E-02
      13       6       1.82513358E-02   1.27692632E-02  -5.41127387E-04 -1.134613E-02 -6.956562E-02
      13       7       1.82513358E-02   1.48974737E-02  -7.01573085E-04 -1.148550E-02 -8.122913E-02
      13       8       1.82513358E-02   1.70256842E-02  -8.86872757E-04 -1.164680E-02 -9.292459E-02
      13       9       1.82513358E-02   1.91538948E-02  -1.09709927E-03 -1.183024E-02 -1.046566E-01
      13      10       1.82513358E-02   2.12821053E-02  -1.33233520E-03 -1.203604E-02 -5.526614E-02
 
      14     -10       1.96552847E-02  -2.12821053E-02  -1.34985214E-03 -1.291966E-02 -1.942102E+01
      14      -9       1.96552847E-02  -1.91538948E-02  -1.11432709E-03 -1.271360E-02 -1.708284E+01
      14      -8       1.96552847E-02  -1.70256842E-02  -9.03842893E-04 -1.252995E-02 -1.480290E+01
      14      -7       1.96552847E-02  -1.48974737E-02  -7.18316628E-04 -1.236845E-02 -1.252293E+01
      14      -6       1.96552847E-02  -1.27692632E-02  -5.57675140E-04 -1.222891E-02 -1.024292E+01
      14      -5       1.96552847E-02  -1.06410526E-02  -4.21855026E-04 -1.211115E-02 -7.962891E+00
      14      -4       1.96552847E-02  -8.51284211E-03  -3.10802636E-04 -1.201500E-02 -5.682836E+00
      14      -3       1.96552847E-02  -6.38463158E-03  -2.24474075E-04 -1.194035E-02 -3.402762E+00
      14      -2       1.96552847E-02  -4.25642106E-03  -1.62835203E-04 -1.188710E-02 -1.122675E+00
      14      -1       1.96552847E-02  -2.12821053E-03  -1.25861634E-04 -1.185518E-02  1.157422E+00
      14       0       1.96552847E-02   0.00000000E+00  -1.13538737E-04 -1.184454E-02  0.000000E+00
      14       1       1.96552847E-02   2.12821053E-03  -1.25861634E-04 -1.185518E-02 -1.158167E-02
      14       2       1.96552847E-02   4.25642106E-03  -1.62835203E-04 -1.188710E-02 -2.316792E-02
      14       3       1.96552847E-02   6.38463158E-03  -2.24474075E-04 -1.194035E-02 -3.476334E-02
      14       4       1.96552847E-02   8.51284211E-03  -3.10802636E-04 -1.201500E-02 -4.637252E-02
      14       5       1.96552847E-02   1.06410526E-02  -4.21855026E-04 -1.211115E-02 -5.800002E-02
      14       6       1.96552847E-02   1.27692632E-02  -5.57675140E-04 -1.222891E-02 -6.965044E-02
      14       7       1.96552847E-02   1.48974737E-02  -7.18316628E-04 -1.236845E-02 -8.132836E-02
      14       8       1.96552847E-02   1.70256842E-02  -9.03842893E-04 -1.252995E-02 -9.303837E-02
      14       9       1.96552847E-02   1.91538948E-02  -1.11432709E-03 -1.271360E-02 -1.047850E-01
      14      10       1.96552847E-02   2.12821053E-02  -1.34985214E-03 -1.291966E-02 -5.533406E-02
 
      15     -10       2.10592336E-02  -2.12821053E-02  -1.36861228E-03 -1.380706E-02 -1.949908E+01
      15      -9       2.10592336E-02  -1.91538948E-02  -1.13279776E-03 -1.360075E-02 -1.715165E+01
      15      -8       2.10592336E-02  -1.70256842E-02  -9.22055565E-04 -1.341688E-02 -1.486253E+01
      15      -7       2.10592336E-02  -1.48974737E-02  -7.36302435E-04 -1.325519E-02 -1.257338E+01
      15      -6       2.10592336E-02  -1.27692632E-02  -5.75464925E-04 -1.311548E-02 -1.028420E+01
      15      -5       2.10592336E-02  -1.06410526E-02  -4.39479375E-04 -1.299758E-02 -7.994992E+00
      15      -4       2.10592336E-02  -8.51284211E-03  -3.28291923E-04 -1.290132E-02 -5.705759E+00
      15      -3       2.10592336E-02  -6.38463158E-03  -2.41858496E-04 -1.282659E-02 -3.416508E+00
      15      -2       2.10592336E-02  -4.25642106E-03  -1.80144817E-04 -1.277327E-02 -1.127242E+00
      15      -1       2.10592336E-02  -2.12821053E-03  -1.43126404E-04 -1.274131E-02  1.162032E+00
      15       0       2.10592336E-02   0.00000000E+00  -1.30788565E-04 -1.273066E-02  0.000000E+00
      15       1       2.10592336E-02   2.12821053E-03  -1.43126404E-04 -1.274131E-02 -1.159572E-02
      15       2       2.10592336E-02   4.25642106E-03  -1.80144817E-04 -1.277327E-02 -2.319603E-02
      15       3       2.10592336E-02   6.38463158E-03  -2.41858496E-04 -1.282659E-02 -3.480556E-02
      15       4       2.10592336E-02   8.51284211E-03  -3.28291923E-04 -1.290132E-02 -4.642888E-02
      15       5       2.10592336E-02   1.06410526E-02  -4.39479375E-04 -1.299758E-02 -5.807062E-02
      15       6       2.10592336E-02   1.27692632E-02  -5.75464925E-04 -1.311548E-02 -6.973536E-02
      15       7       2.10592336E-02   1.48974737E-02  -7.36302435E-04 -1.325519E-02 -8.142771E-02
      15       8       2.10592336E-02   1.70256842E-02  -9.22055565E-04 -1.341688E-02 -9.315228E-02
      15       9       2.10592336E-02   1.91538948E-02  -1.13279776E-03 -1.360075E-02 -1.049137E-01
      15      10       2.10592336E-02   2.12821053E-02  -1.36861228E-03 -1.380706E-02 -5.540207E-02
 
      16     -10       2.24631825E-02  -2.12821053E-02  -1.38862095E-03 -1.469827E-02 -1.957749E+01
      16      -9       2.24631825E-02  -1.91538948E-02  -1.15251662E-03 -1.449172E-02 -1.722077E+01
      16      -8       2.24631825E-02  -1.70256842E-02  -9.41516109E-04 -1.430762E-02 -1.492243E+01
      16      -7       2.24631825E-02  -1.48974737E-02  -7.55535846E-04 -1.414574E-02 -1.262407E+01
      16      -6       2.24631825E-02  -1.27692632E-02  -5.94502082E-04 -1.400588E-02 -1.032567E+01
      16      -5       2.24631825E-02  -1.06410526E-02  -4.58350904E-04 -1.388783E-02 -8.027237E+00
      16      -4       2.24631825E-02  -8.51284211E-03  -3.47028232E-04 -1.379147E-02 -5.728785E+00
      16      -3       2.24631825E-02  -6.38463158E-03  -2.60489818E-04 -1.371664E-02 -3.430315E+00
      16      -2       2.24631825E-02  -4.25642106E-03  -1.98701247E-04 -1.366327E-02 -1.131831E+00
      16      -1       2.24631825E-02  -2.12821053E-03  -1.61637937E-04 -1.363127E-02  1.166662E+00
      16       0       2.24631825E-02   0.00000000E+00  -1.49285139E-04 -1.362061E-02  0.000000E+00
      16       1       2.24631825E-02   2.12821053E-03  -1.61637937E-04 -1.363127E-02 -1.160978E-02
      16       2       2.24631825E-02   4.25642106E-03  -1.98701247E-04 -1.366327E-02 -2.322418E-02
      16       3       2.24631825E-02   6.38463158E-03  -2.60489818E-04 -1.371664E-02 -3.484782E-02
      16       4       2.24631825E-02   8.51284211E-03  -3.47028232E-04 -1.379147E-02 -4.648532E-02
      16       5       2.24631825E-02   1.06410526E-02  -4.58350904E-04 -1.388783E-02 -5.814130E-02
      16       6       2.24631825E-02   1.27692632E-02  -5.94502082E-04 -1.400588E-02 -6.982038E-02
      16       7       2.24631825E-02   1.48974737E-02  -7.55535846E-04 -1.414574E-02 -8.152719E-02
      16       8       2.24631825E-02   1.70256842E-02  -9.41516109E-04 -1.430762E-02 -9.326633E-02
      16       9       2.24631825E-02   1.91538948E-02  -1.15251662E-03 -1.449172E-02 -1.050424E-01
      16      10       2.24631825E-02   2.12821053E-02  -1.38862095E-03 -1.469827E-02 -5.547016E-02
 
      17     -10       2.38671314E-02  -2.12821053E-02  -1.40988353E-03 -1.559333E-02 -1.965625E+01
      17      -9       2.38671314E-02  -1.91538948E-02  -1.17348903E-03 -1.538653E-02 -1.729020E+01
      17      -8       2.38671314E-02  -1.70256842E-02  -9.62229903E-04 -1.520221E-02 -1.498261E+01
      17      -7       2.38671314E-02  -1.48974737E-02  -7.76022238E-04 -1.504014E-02 -1.267498E+01
      17      -6       2.38671314E-02  -1.27692632E-02  -6.14791992E-04 -1.490011E-02 -1.036732E+01
      17      -5       2.38671314E-02  -1.06410526E-02  -4.78474995E-04 -1.478194E-02 -8.059627E+00
      17      -4       2.38671314E-02  -8.51284211E-03  -3.67016948E-04 -1.468546E-02 -5.751915E+00
      17      -3       2.38671314E-02  -6.38463158E-03  -2.80373427E-04 -1.461055E-02 -3.444184E+00
      17      -2       2.38671314E-02  -4.25642106E-03  -2.18509878E-04 -1.455712E-02 -1.136440E+00
      17      -1       2.38671314E-02  -2.12821053E-03  -1.81401621E-04 -1.452508E-02  1.171314E+00
      17       0       2.38671314E-02   0.00000000E+00  -1.69033847E-04 -1.451441E-02  0.000000E+00
      17       1       2.38671314E-02   2.12821053E-03  -1.81401621E-04 -1.452508E-02 -1.162386E-02
      17       2       2.38671314E-02   4.25642106E-03  -2.18509878E-04 -1.455712E-02 -2.325235E-02
      17       3       2.38671314E-02   6.38463158E-03  -2.80373427E-04 -1.461055E-02 -3.489013E-02
      17       4       2.38671314E-02   8.51284211E-03  -3.67016948E-04 -1.468546E-02 -4.654182E-02
      17       5       2.38671314E-02   1.06410526E-02  -4.78474995E-04 -1.478194E-02 -5.821206E-02
      17       6       2.38671314E-02   1.27692632E-02  -6.14791992E-04 -1.490011E-02 -6.990550E-02
      17       7       2.38671314E-02   1.48974737E-02  -7.76022238E-04 -1.504014E-02 -8.162677E-02
      17       8       2.38671314E-02   1.70256842E-02  -9.62229903E-04 -1.520221E-02 -9.338051E-02
      17       9       2.38671314E-02   1.91538948E-02  -1.17348903E-03 -1.538653E-02 -1.051714E-01
      17      10       2.38671314E-02   2.12821053E-02  -1.40988353E-03 -1.559333E-02 -5.553833E-02
 
      18     -10       2.52710803E-02  -2.12821053E-02  -1.43240542E-03 -1.649225E-02 -1.973537E+01
      18      -9       2.52710803E-02  -1.91538948E-02  -1.19572041E-03 -1.628521E-02 -1.735994E+01
      18      -8       2.52710803E-02  -1.70256842E-02  -9.84202365E-04 -1.610068E-02 -1.504305E+01
      18      -7       2.52710803E-02  -1.48974737E-02  -7.97767035E-04 -1.593842E-02 -1.272612E+01
      18      -6       2.52710803E-02  -1.27692632E-02  -6.36340080E-04 -1.579823E-02 -1.040915E+01
      18      -5       2.52710803E-02  -1.06410526E-02  -4.99857073E-04 -1.567992E-02 -8.092163E+00
      18      -4       2.52710803E-02  -8.51284211E-03  -3.88263498E-04 -1.558333E-02 -5.775149E+00
      18      -3       2.52710803E-02  -6.38463158E-03  -3.01514751E-04 -1.550834E-02 -3.458117E+00
      18      -2       2.52710803E-02  -4.25642106E-03  -2.39576139E-04 -1.545484E-02 -1.141070E+00
      18      -1       2.52710803E-02  -2.12821053E-03  -2.02422885E-04 -1.542278E-02  1.175986E+00
      18       0       2.52710803E-02   0.00000000E+00  -1.90040118E-04 -1.541209E-02  0.000000E+00
      18       1       2.52710803E-02   2.12821053E-03  -2.02422885E-04 -1.542278E-02 -1.163795E-02
      18       2       2.52710803E-02   4.25642106E-03  -2.39576139E-04 -1.545484E-02 -2.328056E-02
      18       3       2.52710803E-02   6.38463158E-03  -3.01514751E-04 -1.550834E-02 -3.493248E-02
      18       4       2.52710803E-02   8.51284211E-03  -3.88263498E-04 -1.558333E-02 -4.659838E-02
      18       5       2.52710803E-02   1.06410526E-02  -4.99857073E-04 -1.567992E-02 -5.828290E-02
      18       6       2.52710803E-02   1.27692632E-02  -6.36340080E-04 -1.579823E-02 -6.999072E-02
      18       7       2.52710803E-02   1.48974737E-02  -7.97767035E-04 -1.593842E-02 -8.172647E-02
      18       8       2.52710803E-02   1.70256842E-02  -9.84202365E-04 -1.610068E-02 -9.349483E-02
      18       9       2.52710803E-02   1.91538948E-02  -1.19572041E-03 -1.628521E-02 -1.053005E-01
      18      10       2.52710803E-02   2.12821053E-02  -1.43240542E-03 -1.649225E-02 -5.560658E-02
 
      19     -10       2.66750292E-02  -2.12821053E-02  -1.45619208E-03 -1.739507E-02 -1.981484E+01
      19      -9       2.66750292E-02  -1.91538948E-02  -1.21921622E-03 -1.718779E-02 -1.743000E+01
      19      -8       2.66750292E-02  -1.70256842E-02  -1.00743895E-03 -1.700304E-02 -1.510376E+01
      19      -7       2.66750292E-02  -1.48974737E-02  -8.20775697E-04 -1.684060E-02 -1.277749E+01
      19      -6       2.66750292E-02  -1.27692632E-02  -6.59151810E-04 -1.670025E-02 -1.045118E+01
      19      -5       2.66750292E-02  -1.06410526E-02  -5.22502605E-04 -1.658181E-02 -8.124847E+00
      19      -4       2.66750292E-02  -8.51284211E-03  -4.10773349E-04 -1.648511E-02 -5.798489E+00
      19      -3       2.66750292E-02  -6.38463158E-03  -3.23919258E-04 -1.641004E-02 -3.472112E+00
      19      -2       2.66750292E-02  -4.25642106E-03  -2.61905500E-04 -1.635648E-02 -1.145721E+00
      19      -1       2.66750292E-02  -2.12821053E-03  -2.24707198E-04 -1.632438E-02  1.180679E+00
      19       0       2.66750292E-02   0.00000000E+00  -2.12309422E-04 -1.631368E-02  0.000000E+00
      19       1       2.66750292E-02   2.12821053E-03  -2.24707198E-04 -1.632438E-02 -1.165206E-02
      19       2       2.66750292E-02   4.25642106E-03  -2.61905500E-04 -1.635648E-02 -2.330880E-02
      19       3       2.66750292E-02   6.38463158E-03  -3.23919258E-04 -1.641004E-02 -3.497489E-02
      19       4       2.66750292E-02   8.51284211E-03  -4.10773349E-04 -1.648511E-02 -4.665501E-02
      19       5       2.66750292E-02   1.06410526E-02  -5.22502605E-04 -1.658181E-02 -5.835383E-02
      19       6       2.66750292E-02   1.27692632E-02  -6.59151810E-04 -1.670025E-02 -7.007603E-02
      19       7       2.66750292E-02   1.48974737E-02  -8.20775697E-04 -1.684060E-02 -8.182629E-02
      19       8       2.66750292E-02   1.70256842E-02  -1.00743895E-03 -1.700304E-02 -9.360928E-02
      19       9       2.66750292E-02   1.91538948E-02  -1.21921622E-03 -1.718779E-02 -1.054297E-01
      19      10       2.66750292E-02   2.12821053E-02  -1.45619208E-03 -1.739507E-02 -5.567491E-02
 
      20     -10       2.80789781E-02  -2.12821053E-02  -1.48124901E-03 -1.830183E-02 -1.989468E+01
      20      -9       2.80789781E-02  -1.91538948E-02  -1.24398196E-03 -1.809430E-02 -1.750038E+01
      20      -8       2.80789781E-02  -1.70256842E-02  -1.03194517E-03 -1.790934E-02 -1.516475E+01
      20      -7       2.80789781E-02  -1.48974737E-02  -8.45053728E-04 -1.774672E-02 -1.282909E+01
      20      -6       2.80789781E-02  -1.27692632E-02  -6.83232686E-04 -1.760621E-02 -1.049340E+01
      20      -5       2.80789781E-02  -1.06410526E-02  -5.46417098E-04 -1.748764E-02 -8.157679E+00
      20      -4       2.80789781E-02  -8.51284211E-03  -4.34552010E-04 -1.739083E-02 -5.821934E+00
      20      -3       2.80789781E-02  -6.38463158E-03  -3.47592458E-04 -1.731568E-02 -3.486171E+00
      20      -2       2.80789781E-02  -4.25642106E-03  -2.85503473E-04 -1.726206E-02 -1.150393E+00
      20      -1       2.80789781E-02  -2.12821053E-03  -2.48260073E-04 -1.722992E-02  1.185394E+00
      20       0       2.80789781E-02   0.00000000E+00  -2.35847272E-04 -1.721922E-02  0.000000E+00
      20       1       2.80789781E-02   2.12821053E-03  -2.48260073E-04 -1.722992E-02 -1.166619E-02
      20       2       2.80789781E-02   4.25642106E-03  -2.85503473E-04 -1.726206E-02 -2.333707E-02
      20       3       2.80789781E-02   6.38463158E-03  -3.47592458E-04 -1.731568E-02 -3.501734E-02
      20       4       2.80789781E-02   8.51284211E-03  -4.34552010E-04 -1.739083E-02 -4.671169E-02
      20       5       2.80789781E-02   1.06410526E-02  -5.46417098E-04 -1.748764E-02 -5.842483E-02
      20       6       2.80789781E-02   1.27692632E-02  -6.83232686E-04 -1.760621E-02 -7.016144E-02
      20       7       2.80789781E-02   1.48974737E-02  -8.45053728E-04 -1.774672E-02 -8.192622E-02
      20       8       2.80789781E-02   1.70256842E-02  -1.03194517E-03 -1.790934E-02 -9.372386E-02
      20       9       2.80789781E-02   1.91538948E-02  -1.24398196E-03 -1.809430E-02 -1.055591E-01
      20      10       2.80789781E-02   2.12821053E-02  -1.48124901E-03 -1.830183E-02 -5.574333E-02
 
      21     -10       2.94829271E-02  -2.12821053E-02  -1.50758174E-03 -1.921254E-02 -1.997487E+01
      21      -9       2.94829271E-02  -1.91538948E-02  -1.27002316E-03 -1.900477E-02 -1.757108E+01
      21      -8       2.94829271E-02  -1.70256842E-02  -1.05772656E-03 -1.881961E-02 -1.522602E+01
      21      -7       2.94829271E-02  -1.48974737E-02  -8.70606674E-04 -1.865680E-02 -1.288093E+01
      21      -6       2.94829271E-02  -1.27692632E-02  -7.08588257E-04 -1.851614E-02 -1.053581E+01
      21      -5       2.94829271E-02  -1.06410526E-02  -5.71606101E-04 -1.839743E-02 -8.190661E+00
      21      -4       2.94829271E-02  -8.51284211E-03  -4.59605032E-04 -1.830052E-02 -5.845487E+00
      21      -3       2.94829271E-02  -6.38463158E-03  -3.72539905E-04 -1.822528E-02 -3.500294E+00
      21      -2       2.94829271E-02  -4.25642106E-03  -3.10375609E-04 -1.817161E-02 -1.155087E+00
      21      -1       2.94829271E-02  -2.12821053E-03  -2.73087063E-04 -1.813944E-02  1.190130E+00
      21       0       2.94829271E-02   0.00000000E+00  -2.60659220E-04 -1.812872E-02  0.000000E+00
      21       1       2.94829271E-02   2.12821053E-03  -2.73087063E-04 -1.813944E-02 -1.168033E-02
      21       2       2.94829271E-02   4.25642106E-03  -3.10375609E-04 -1.817161E-02 -2.336537E-02
      21       3       2.94829271E-02   6.38463158E-03  -3.72539905E-04 -1.822528E-02 -3.505984E-02
      21       4       2.94829271E-02   8.51284211E-03  -4.59605032E-04 -1.830052E-02 -4.676845E-02
      21       5       2.94829271E-02   1.06410526E-02  -5.71606101E-04 -1.839743E-02 -5.849591E-02
      21       6       2.94829271E-02   1.27692632E-02  -7.08588257E-04 -1.851614E-02 -7.024694E-02
      21       7       2.94829271E-02   1.48974737E-02  -8.70606674E-04 -1.865680E-02 -8.202626E-02
      21       8       2.94829271E-02   1.70256842E-02  -1.05772656E-03 -1.881961E-02 -9.383857E-02
      21       9       2.94829271E-02   1.91538948E-02  -1.27002316E-03 -1.900477E-02 -1.056886E-01
      21      10       2.94829271E-02   2.12821053E-02  -1.50758174E-03 -1.921254E-02 -5.581182E-02
 
      22     -10       3.08868760E-02  -2.12821053E-02  -1.53519585E-03 -2.012724E-02 -2.005544E+01
      22      -9       3.08868760E-02  -1.91538948E-02  -1.29734541E-03 -1.991924E-02 -1.764210E+01
      22      -8       3.08868760E-02  -1.70256842E-02  -1.08478871E-03 -1.973387E-02 -1.528757E+01
      22      -7       3.08868760E-02  -1.48974737E-02  -8.97440123E-04 -1.957088E-02 -1.293301E+01
      22      -6       3.08868760E-02  -1.27692632E-02  -7.35224113E-04 -1.943006E-02 -1.057842E+01
      22      -5       3.08868760E-02  -1.06410526E-02  -5.98075208E-04 -1.931123E-02 -8.223794E+00
      22      -4       3.08868760E-02  -8.51284211E-03  -4.85938010E-04 -1.921421E-02 -5.869147E+00
      22      -3       3.08868760E-02  -6.38463158E-03  -3.98767194E-04 -1.913889E-02 -3.514481E+00
      22      -2       3.08868760E-02  -4.25642106E-03  -3.36527506E-04 -1.908516E-02 -1.159802E+00
      22      -1       3.08868760E-02  -2.12821053E-03  -2.99193766E-04 -1.905296E-02  1.194888E+00
      22       0       3.08868760E-02   0.00000000E+00  -2.86750864E-04 -1.904223E-02  0.000000E+00
      22       1       3.08868760E-02   2.12821053E-03  -2.99193766E-04 -1.905296E-02 -1.169448E-02
      22       2       3.08868760E-02   4.25642106E-03  -3.36527506E-04 -1.908516E-02 -2.339370E-02
      22       3       3.08868760E-02   6.38463158E-03  -3.98767194E-04 -1.913889E-02 -3.510238E-02
      22       4       3.08868760E-02   8.51284211E-03  -4.85938010E-04 -1.921421E-02 -4.682526E-02
      22       5       3.08868760E-02   1.06410526E-02  -5.98075208E-04 -1.931123E-02 -5.856707E-02
      22       6       3.08868760E-02   1.27692632E-02  -7.35224113E-04 -1.943006E-02 -7.033254E-02
      22       7       3.08868760E-02   1.48974737E-02  -8.97440123E-04 -1.957088E-02 -8.212641E-02
      22       8       3.08868760E-02   1.70256842E-02  -1.08478871E-03 -1.973387E-02 -9.395341E-02
      22       9       3.08868760E-02   1.91538948E-02  -1.29734541E-03 -1.991924E-02 -1.058183E-01
      22      10       3.08868760E-02   2.12821053E-02  -1.53519585E-03 -2.012724E-02 -5.588039E-02
 
      23     -10       3.22908249E-02  -2.12821053E-02  -1.56409697E-03 -2.104596E-02 -2.013637E+01
      23      -9       3.22908249E-02  -1.91538948E-02  -1.32595434E-03 -2.083772E-02 -1.771344E+01
      23      -8       3.22908249E-02  -1.70256842E-02  -1.11313724E-03 -2.065215E-02 -1.534940E+01
      23      -7       3.22908249E-02  -1.48974737E-02  -9.25559705E-04 -2.048898E-02 -1.298533E+01
      23      -6       3.22908249E-02  -1.27692632E-02  -7.63145886E-04 -2.034801E-02 -1.062122E+01
      23      -5       3.22908249E-02  -1.06410526E-02  -6.25830052E-04 -2.022905E-02 -8.257078E+00
      23      -4       3.22908249E-02  -8.51284211E-03  -5.13556579E-04 -2.013193E-02 -5.892916E+00
      23      -3       3.22908249E-02  -6.38463158E-03  -4.26279961E-04 -2.005653E-02 -3.528734E+00
      23      -2       3.22908249E-02  -4.25642106E-03  -3.63964802E-04 -2.000275E-02 -1.164538E+00
      23      -1       3.22908249E-02  -2.12821053E-03  -3.26585819E-04 -1.997051E-02  1.199667E+00
      23       0       3.22908249E-02   0.00000000E+00  -3.14127844E-04 -1.995976E-02  0.000000E+00
      23       1       3.22908249E-02   2.12821053E-03  -3.26585819E-04 -1.997051E-02 -1.170865E-02
      23       2       3.22908249E-02   4.25642106E-03  -3.63964802E-04 -2.000275E-02 -2.342206E-02
      23       3       3.22908249E-02   6.38463158E-03  -4.26279961E-04 -2.005653E-02 -3.514497E-02
      23       4       3.22908249E-02   8.51284211E-03  -5.13556579E-04 -2.013193E-02 -4.688213E-02
      23       5       3.22908249E-02   1.06410526E-02  -6.25830052E-04 -2.022905E-02 -5.863830E-02
      23       6       3.22908249E-02   1.27692632E-02  -7.63145886E-04 -2.034801E-02 -7.041823E-02
      23       7       3.22908249E-02   1.48974737E-02  -9.25559705E-04 -2.048898E-02 -8.222668E-02
      23       8       3.22908249E-02   1.70256842E-02  -1.11313724E-03 -2.065215E-02 -9.406838E-02
      23       9       3.22908249E-02   1.91538948E-02  -1.32595434E-03 -2.083772E-02 -1.059481E-01
      23      10       3.22908249E-02   2.12821053E-02  -1.56409697E-03 -2.104596E-02 -5.594903E-02
 
      24     -10       3.36947738E-02  -2.12821053E-02  -1.59429075E-03 -2.196873E-02 -2.021768E+01
      24      -9       3.36947738E-02  -1.91538948E-02  -1.35585561E-03 -2.176026E-02 -1.778512E+01
      24      -8       3.36947738E-02  -1.70256842E-02  -1.14277783E-03 -2.157448E-02 -1.541152E+01
      24      -7       3.36947738E-02  -1.48974737E-02  -9.54971094E-04 -2.141114E-02 -1.303788E+01
      24      -6       3.36947738E-02  -1.27692632E-02  -7.92359254E-04 -2.127002E-02 -1.066421E+01
      24      -5       3.36947738E-02  -1.06410526E-02  -6.54876312E-04 -2.115093E-02 -8.290516E+00
      24      -4       3.36947738E-02  -8.51284211E-03  -5.42466420E-04 -2.105371E-02 -5.916794E+00
      24      -3       3.36947738E-02  -6.38463158E-03  -4.55083889E-04 -2.097824E-02 -3.543053E+00
      24      -2       3.36947738E-02  -4.25642106E-03  -3.92693179E-04 -2.092439E-02 -1.169297E+00
      24      -1       3.36947738E-02  -2.12821053E-03  -3.55268906E-04 -2.089212E-02  1.204468E+00
      24       0       3.36947738E-02   0.00000000E+00  -3.42795841E-04 -2.088137E-02  0.000000E+00
      24       1       3.36947738E-02   2.12821053E-03  -3.55268906E-04 -2.089212E-02 -1.172284E-02
      24       2       3.36947738E-02   4.25642106E-03  -3.92693179E-04 -2.092439E-02 -2.345045E-02
      24       3       3.36947738E-02   6.38463158E-03  -4.55083889E-04 -2.097823E-02 -3.518760E-02
      24       4       3.36947738E-02   8.51284211E-03  -5.42466420E-04 -2.105371E-02 -4.693906E-02
      24       5       3.36947738E-02   1.06410526E-02  -6.54876312E-04 -2.115093E-02 -5.870961E-02
      24       6       3.36947738E-02   1.27692632E-02  -7.92359254E-04 -2.127002E-02 -7.050402E-02
      24       7       3.36947738E-02   1.48974737E-02  -9.54971094E-04 -2.141114E-02 -8.232705E-02
      24       8       3.36947738E-02   1.70256842E-02  -1.14277783E-03 -2.157448E-02 -9.418347E-02
      24       9       3.36947738E-02   1.91538948E-02  -1.35585561E-03 -2.176026E-02 -1.060781E-01
      24      10       3.36947738E-02   2.12821053E-02  -1.59429075E-03 -2.196873E-02 -5.601775E-02
 
      25     -10       3.50987227E-02  -2.12821053E-02  -1.62578291E-03 -1.121556E-02 -2.029936E+01
      25      -9       3.50987227E-02  -1.91538948E-02  -1.38705494E-03 -1.111128E-02 -1.785712E+01
      25      -8       3.50987227E-02  -1.70256842E-02  -1.17371619E-03 -1.101834E-02 -1.547392E+01
      25      -7       3.50987227E-02  -1.48974737E-02  -9.85680007E-04 -1.093662E-02 -1.309068E+01
      25      -6       3.50987227E-02  -1.27692632E-02  -8.22869936E-04 -1.086602E-02 -1.070741E+01
      25      -5       3.50987227E-02  -1.06410526E-02  -6.85219709E-04 -1.080645E-02 -8.324108E+00
      25      -4       3.50987227E-02  -8.51284211E-03  -5.72673256E-04 -1.075781E-02 -5.940782E+00
      25      -3       3.50987227E-02  -6.38463158E-03  -4.85184701E-04 -1.072005E-02 -3.557437E+00
      25      -2       3.50987227E-02  -4.25642106E-03  -4.22718362E-04 -1.069312E-02 -1.174078E+00
      25      -1       3.50987227E-02  -2.12821053E-03  -3.85248753E-04 -1.067697E-02  1.209291E+00
      25       0       3.50987227E-02   0.00000000E+00  -3.72760583E-04 -1.067159E-02  0.000000E+00
