# New buncher cavity
# On-axis Ez scaled to 1 V/m
# R(m)	Z(m)	Er(V/m)	Ez(V/m)	Bphi(T)
R	Z	Er	Ez	Bphi
0.009000000000000001	-0.06	-0.04796311413644127	0.10284713151813522	4.661823005994547e-11
0.009000000000000001	-0.061	-0.04384356475434542	0.09343476841153421	4.2432017604581796e-11
0.009000000000000001	-0.062000000000000006	-0.03999654626745705	0.084870139656385	3.860579574717042e-11
0.009000000000000001	-0.063	-0.03653201296091631	0.07707035567165678	3.511226138668295e-11
0.009000000000000001	-0.064	-0.03332795388325128	0.06998455239626243	3.1926952207169095e-11
0.009000000000000001	-0.065	-0.030341165980106496	0.06354805083894302	2.902359094665645e-11
0.009000000000000001	-0.066	-0.027620503868180445	0.0576945393348739	2.637763637849812e-11
0.009000000000000001	-0.067	-0.02516659549884457	0.052378868180448096	2.397014993550679e-11
0.009000000000000001	-0.068	-0.02287589169094745	0.04755595046719582	2.1780062461686557e-11
0.009000000000000001	-0.069	-0.020784060082387222	0.0431741685923842	1.978693608661444e-11
0.009000000000000001	-0.07	-0.018916783884256005	0.03919728976188084	1.7976330152810115e-11
0.009000000000000001	-0.071	-0.01716668341203657	0.03559222093841053	1.6331436681894835e-11
0.009000000000000001	-0.07200000000000001	-0.015588013664221844	0.03231770571686928	1.4836157891759374e-11
0.009000000000000001	-0.073	-0.014165703807897117	0.029349881945142164	1.3479840838360866e-11
0.009000000000000001	-0.07400000000000001	-0.012826785893700392	0.026660931377474127	1.2248597239095279e-11
0.009000000000000001	-0.075	-0.01165383552697679	0.024219016879332863	1.113106395365022e-11
0.009000000000000001	-0.076	-0.010563963126695466	0.022010260725409424	1.01187186267914e-11
0.009000000000000001	-0.077	-0.009558361800462172	0.020007786597005927	9.200119207509805e-12
0.009000000000000001	-0.078	-0.008674017884055057	0.018194765397367627	8.368716107986495e-12
0.009000000000000001	-0.079	-0.007831307143574802	0.0165558123178941	7.615947517638866e-12
0.009000000000000001	-0.08	-0.007097859941726112	0.015070958504973374	6.9344273952638616e-12
0.009000000000000001	-0.081	-0.0064083065407414845	0.013731726615090926	6.319066000929895e-12
0.009000000000000001	-0.08199999999999999	-0.0057838277403797845	0.012520659600120564	5.76249307557323e-12
0.009000000000000001	-0.083	-0.005218439164071134	0.011430033658193508	5.261220766403537e-12
0.009000000000000001	-0.084	-0.004687054154526273	0.010447101376469405	4.809030910527647e-12
0.009000000000000001	-0.085	-0.0042212272681603534	0.009563322616296594	4.4028696639866035e-12
0.009000000000000001	-0.086	-0.0037685748015673665	0.008771036370943433	4.03812864209816e-12
0.009000000000000001	-0.087	-0.0033815934894001805	0.008060948960112528	3.711746109833698e-12
0.009000000000000001	-0.08800000000000001	-0.003001394052044609	0.007428727519340902	3.4206208768162957e-12
0.009000000000000001	-0.08900000000000001	-0.0026692077765497835	0.006865769114839747	3.1617464455049647e-12
0.009000000000000001	-0.09	-0.002346177032050638	0.006369373555711846	2.933126375275377e-12
0.009000000000000001	-0.091	-0.002057966191098161	0.005932244047020999	2.732077702442662e-12
0.009000000000000001	-0.092	-0.0017786785391339292	0.0055526411634683	2.55724316302506e-12
0.009000000000000001	-0.09300000000000001	-0.0015248543152818245	0.005224812870491309	2.40643693072637e-12
0.009000000000000001	-0.094	-0.0012780882648447704	0.00494757233999799	2.278712077187225e-12
0.009000000000000001	-0.095	-0.0010497086305636491	0.004716555309956797	2.172450933127042e-12
0.009000000000000001	-0.096	-0.0008258376871295087	0.004531114990455139	2.0869827576246028e-12
0.009000000000000001	-0.09699999999999999	-0.0006143907615794231	0.004388130463176931	2.0212422562756215e-12
0.009000000000000001	-0.098	-0.0004052258113131719	0.004287438460765598	1.9747796381093982e-12
0.009000000000000001	-0.099	-0.0002022681603536622	0.00422699814126394	1.947042528249637e-12
0.009000000000000001	-0.1	6.810195418466794e-7	0.0042072804682005424	1.9378415410244646e-12
0.01	-0.001	-0.00003330252185270772	0.9819903546669345	4.524210642169689e-10
0.01	-0.002	-0.0000799444890987642	0.9820531498040791	4.524163295751721e-10
0.01	-0.003	-0.0001531127549482568	0.982134783482367	4.524060711846123e-10
0.01	-0.004	-0.0002715274289159048	0.9822352557017984	4.523863435104589e-10
0.01	-0.005	-0.0004454190947453028	0.9823545664623731	4.5235477923181333e-10
0.01	-0.006	-0.000691079322817241	0.9824738772229478	4.5230348727901436e-10
0.01	-0.006999999999999999	-0.0010266062996081582	0.9825806289560935	4.522261547963328e-10
0.01	-0.008	-0.0014701346327740381	0.9826622626343815	4.5211331250017497e-10
0.01	-0.009000000000000001	-0.002041576660303426	0.9826873806892393	4.519547019999812e-10
0.01	-0.01	-0.0027591932080779664	0.9826245855520948	4.517376975842932e-10
0.01	-0.011000000000000001	-0.0036494963830001003	0.9824613181955189	4.5144730622075435e-10
0.01	-0.012	-0.004737214910077363	0.9821787400783683	4.5106695666307563e-10
0.01	-0.013000000000000001	-0.006051755752034561	0.9817328946046417	4.505769212371037e-10
0.01	-0.013999999999999999	-0.007618871194614688	0.9810735456646237	4.4995589405475283e-10
0.01	-0.015	-0.009475974580528483	0.9801692956897418	4.491786236931067e-10
0.01	-0.016	-0.01165672410328544	0.9789447905154224	4.4821670230138414e-10
0.01	-0.017	-0.014198671254898019	0.9773497940319501	4.4703935470790584e-10
0.01	-0.018000000000000002	-0.017139869888475837	0.9753026725610368	4.4561107109919537e-10
0.01	-0.019	-0.020523899829197226	0.9727155129106801	4.4389318523391233e-10
0.01	-0.02	-0.024392017482166177	0.9695066814025921	4.4184387444285114e-10
0.01	-0.021	-0.02879301466894403	0.9655505877624836	4.3941579230804363e-10
0.01	-0.022000000000000002	-0.03377945091932081	0.9607404802572088	4.365600141975891e-10
0.01	-0.023	-0.03936796694463981	0.9549319300713353	4.332220917308242e-10
0.01	-0.024	-0.04558292725811312	0.9479867879031447	4.293475765270851e-10
0.01	-0.025	-0.05244423791821561	0.9397417863960614	4.248772855639116e-10
0.01	-0.026000000000000002	-0.059949826685421474	0.9300210991660806	4.1975124671187725e-10
0.01	-0.027000000000000003	-0.06808374359489601	0.9186488998291972	4.1391185516245384e-10
0.01	-0.027999999999999997	-0.07680410429016377	0.9054368029739777	4.0730387342801177e-10
0.01	-0.028999999999999998	-0.08603750125590273	0.8902152617301315	3.998744313418197e-10
0.01	-0.03	-0.09568032251582437	0.8728021701999397	3.9158249534163847e-10
0.01	-0.031000000000000003	-0.10558813925449613	0.8530656585953983	3.8239650114882247e-10
0.01	-0.032	-0.11557821762282729	0.8308926956696473	3.7229908841011686e-10
0.01	-0.033	-0.12543391439766904	0.8062267657992565	3.61293413553386e-10
0.01	-0.034	-0.1349015372249573	0.7790804280116547	3.494015715736818e-10
0.01	-0.035	-0.14371483472319901	0.7495415954988445	3.3667327620987107e-10
0.01	-0.036000000000000004	-0.15159688033758664	0.7177923741585451	3.231795470889062e-10
0.01	-0.037000000000000005	-0.15828581834622726	0.6841027830804782	3.090198116885206e-10
0.01	-0.038	-0.16355433035265748	0.6488244750326534	2.9431401426756723e-10
0.01	-0.039	-0.1672787099367025	0.6123781774339395	2.7920340497298495e-10
0.01	-0.04	-0.1693440419973877	0.5752480407917211	2.638316012726109e-10
0.01	-0.040999999999999995	-0.16943509494624734	0.5379257510298402	2.483611592014696e-10
0.01	-0.042	-0.16763036270471213	0.5009036220235105	2.329514783667209e-10
0.01	-0.043	-0.16501682909675475	0.4645590525469707	2.1774696534316813e-10
0.01	-0.044000000000000004	-0.1606268210589772	0.4293604943233196	2.028794009941565e-10
0.01	-0.045	-0.1550763588867678	0.3956024565457651	1.8846557315067433e-10
0.01	-0.046	-0.14859904049030442	0.3635191650758565	1.746001746486583e-10
0.01	-0.047	-0.14144541846679393	0.3332701195619411	1.613558033289931e-10
0.01	-0.048	-0.13383590374761378	0.30494574500150706	1.4878611846537613e-10
0.01	-0.049	-0.12596767306339796	0.2785774389631267	1.369234734434191e-10
0.01	-0.05	-0.1180096453330654	0.25415201446799957	1.2578601772334314e-10
0.01	-0.051	-0.11009557419873404	0.23161986335778156	1.1537454041211446e-10
0.01	-0.052000000000000005	-0.10233032753943534	0.21089935195418466	1.0567957222613932e-10
0.01	-0.053	-0.09479114337385712	0.19189817140560633	9.668217459823045e-11
0.01	-0.054000000000000006	-0.08758351753240229	0.17450077865970057	8.835630699850526e-11
0.01	-0.055	-0.08076270973575805	0.1586029337888074	8.067356157618279e-11
0.01	-0.055999999999999994	-0.07430799758866673	0.14410416457349542	7.359945435684277e-11
0.01	-0.057	-0.06822000904249974	0.13089834723199034	6.709855443770564e-11
0.01	-0.057999999999999996	-0.062496609062594195	0.11887684617703204	6.113361596996963e-11
0.01	-0.059000000000000004	-0.057226527177735347	0.1079297699186175	5.566818221179916e-11
0.01	-0.06	-0.05236348337184768	0.09797736863257309	5.066903175991981e-11
0.01	-0.061	-0.04782647191801467	0.08893926454335375	4.6100891532945203e-11
0.01	-0.062000000000000006	-0.04359747061187582	0.08072942831307144	4.1929356467151706e-11
0.01	-0.063	-0.03978141012759971	0.07326559831206671	3.812309901598362e-11
0.01	-0.064	-0.03627411333266351	0.06649188686828092	3.465513172119903e-11
0.01	-0.065	-0.03300832663518537	0.06034757108409525	3.1496178714354196e-11
0.01	-0.066	-0.03002455289862353	0.05476633929468501	2.8618700162330893e-11
0.01	-0.067	-0.02734960564653873	0.049700906761780364	2.600170581982984e-11
0.01	-0.068	-0.024853373354767404	0.04510976589972872	2.36221537634398e-11
0.01	-0.069	-0.02256668843564754	0.04094224103285441	2.1457475533929223e-11
0.01	-0.07	-0.020536521651763284	0.03716096905455641	1.949141552779565e-11
0.01	-0.071	-0.01863414297196825	0.03373568270873103	1.7705903195514522e-11
0.01	-0.07200000000000001	-0.01691217472118959	0.030626255902742892	1.6083183630347725e-11
0.01	-0.073	-0.015368419069627248	0.02780882648447704	1.4611578049196413e-11
0.01	-0.07400000000000001	-0.013914837235004522	0.025257271676881337	1.3276014509007344e-11
0.01	-0.075	-0.012637898121169498	0.022940821862754944	1.2063867298322303e-11
0.01	-0.076	-0.011456093640108508	0.020846227268160353	1.0966061687030705e-11
0.01	-0.077	-0.010361888375364212	0.018947930272279714	9.970050874370945e-12
0.01	-0.078	-0.009403760172812218	0.01722922736863257	9.068653986951165e-12
0.01	-0.079	-0.008490216517632874	0.015676366422184264	8.25263847326755e-12
0.01	-0.08	-0.007693220636993871	0.014269190193911383	7.51384496729023e-12
0.01	-0.081	-0.0069462096855219535	0.013000540038179442	6.846875977370818e-12
0.01	-0.08199999999999999	-0.0062679782477644925	0.01185333567768512	6.2436431571063955e-12
0.01	-0.083	-0.0056556565859539835	0.010820230081382496	5.700374575198824e-12
0.01	-0.084	-0.005078682306842158	0.009889354968351251	5.21033914922694e-12
0.01	-0.085	-0.004574380839947755	0.009052421380488293	4.77019106565432e-12
0.01	-0.086	-0.004083153320606852	0.008302333467296292	4.374974732733614e-12
0.01	-0.087	-0.0036641590475233595	0.007629860343614989	4.021289099440768e-12
0.01	-0.08800000000000001	-0.0032523045815332054	0.007031297096352857	3.705851480796645e-12
0.01	-0.08900000000000001	-0.0028921116748718977	0.006498354767406811	3.425355518613125e-12
0.01	-0.09	-0.0025421229779965834	0.0060283268863659195	3.1776469508726515e-12
0.01	-0.091	-0.002229736009243444	0.005614550889179142	2.959806081800513e-12
0.01	-0.092	-0.001927151361398573	0.0052552433939515725	2.770380954579015e-12
0.01	-0.09300000000000001	-0.0016520961016778862	0.00494490982618306	2.6069884661704188e-12
0.01	-0.094	-0.0013847018486888374	0.004682495227569576	2.4686106685884067e-12
0.01	-0.095	-0.0011372890083391942	0.004463823721491007	2.353479962228829e-12
0.01	-0.096	-0.000894705114035969	0.004288292474630764	2.2608861508221613e-12
0.01	-0.09699999999999999	-0.0006656410127599718	0.004152968954084195	2.189653464988857e-12
0.01	-0.098	-0.0004389599869386114	0.0040576459358987235	2.1393163316188946e-12
0.01	-0.099	-0.00021914184165578219	0.0040004332864462975	2.10927502941801e-12
0.01	-0.1	6.73609715663619e-7	0.003981770571686929	2.099300717366022e-12
0.011000000000000001	-0.001	5.984791017783583e-6	0.9781472922736862	4.967049580496841e-10
0.011000000000000001	-0.002	-6.463252285742992e-6	0.9782352054656887	4.967057471566502e-10
0.011000000000000001	-0.003	-0.00004382780317492213	0.9783607957399778	4.967033798357518e-10
0.011000000000000001	-0.004	-0.0001293209333869185	0.9785177835828393	4.966962778730567e-10
0.011000000000000001	-0.005	-0.00027188159348940017	0.978706168994273	4.966789175198015e-10
0.011000000000000001	-0.006	-0.0004886993871194615	0.9788882748919923	4.966441968132915e-10
0.011000000000000001	-0.006999999999999999	-0.0008010147694162563	0.9790641012759971	4.965865920047634e-10
0.011000000000000001	-0.008	-0.001228254044006832	0.9792399276600019	4.964950555966914e-10
0.011000000000000001	-0.009000000000000001	-0.0017906284537325427	0.9793906359891489	4.963593291985155e-10
0.011000000000000001	-0.01	-0.002509953029237416	0.9794911082085802	4.961652088848455e-10
0.011000000000000001	-0.011000000000000001	-0.0034115970059278604	0.979528785290867	4.958969125163585e-10
0.011000000000000001	-0.012	-0.004526512106902441	0.9794722696674368	4.955370797397994e-10
0.011000000000000001	-0.013000000000000001	-0.005880682959911584	0.9792776047422886	4.950651937740488e-10
0.011000000000000001	-0.013999999999999999	-0.0075107379684517216	0.9789196724605645	4.94456792303156e-10
0.011000000000000001	-0.015	-0.009448533105596303	0.97833567768512	4.93685834797239e-10
0.011000000000000001	-0.016	-0.01173829498643625	0.9774879433336682	4.927223351915841e-10
0.011000000000000001	-0.017	-0.014420526474429818	0.9763073947553501	4.915307836727153e-10
0.011000000000000001	-0.018000000000000002	-0.017541884356475433	0.9747186777855922	4.90074092213224e-10
0.011000000000000001	-0.019	-0.02114764392645433	0.9726464382598211	4.883096490369388e-10
0.011000000000000001	-0.02	-0.02528879483572792	0.9699902039586054	4.861908968328575e-10
0.011000000000000001	-0.021	-0.030029576509595094	0.9666495026625137	4.836649654342488e-10
0.011000000000000001	-0.022000000000000002	-0.03542524866874309	0.9624924645835425	4.806781955674153e-10
0.011000000000000001	-0.023	-0.04150909273585854	0.9573809404199738	4.771682477820321e-10
0.011000000000000001	-0.024	-0.04831112478649653	0.9511642218426605	4.73071204413842e-10
0.011000000000000001	-0.025	-0.055868393951572386	0.9436727619813121	4.683207804776895e-10
0.011000000000000001	-0.026000000000000002	-0.06418918918918919	0.9347056163970662	4.6284595634662195e-10
0.011000000000000001	-0.027000000000000003	-0.07326559831206671	0.9240743996784888	4.565780797145855e-10
0.011000000000000001	-0.027999999999999997	-0.08306540741484979	0.9115593288455741	4.4944849827552604e-10
0.011000000000000001	-0.028999999999999998	-0.09351451823570782	0.8969469004320305	4.4139408347215244e-10
0.011000000000000001	-0.03	-0.10450555109012358	0.8800236109715663	4.32359597816835e-10
0.011000000000000001	-0.031000000000000003	-0.1158802622324927	0.8606073545664623	4.223016404264362e-10
0.011000000000000001	-0.032	-0.12742891590475233	0.8385474228875716	4.111941707710735e-10
0.011000000000000001	-0.033	-0.1388946799959811	0.8137307846880337	3.990332433159163e-10
0.011000000000000001	-0.034	-0.14997864965337082	0.7861448809404199	3.858385857351177e-10
0.011000000000000001	-0.035	-0.16034173113634076	0.7558650658093037	3.716607008745109e-10
0.011000000000000001	-0.036000000000000004	-0.16964106299608156	0.7230608861649753	3.5658244496554033e-10
0.011000000000000001	-0.037000000000000005	-0.17754194715161256	0.6880337586657289	3.407166603043637e-10
0.011000000000000001	-0.038	-0.18374610670149702	0.6511918517030041	3.2420538614488593e-10
0.011000000000000001	-0.039	-0.18812355571184566	0.6130243393951572	3.072198586987592e-10
0.011000000000000001	-0.04	-0.19044446398070933	0.5740743996784888	2.8993131417763515e-10
0.011000000000000001	-0.040999999999999995	-0.19030066311664823	0.5350384306239324	2.7253860753698084e-10
0.011000000000000001	-0.042	-0.1885957751431729	0.4963484627750427	2.552327026626019e-10
0.011000000000000001	-0.043	-0.18485318496935596	0.4585847231990354	2.3818167933828553e-10
0.011000000000000001	-0.044000000000000004	-0.17952187782578116	0.42216542750929364	2.215449371711918e-10
0.011000000000000001	-0.045	-0.1728869436350849	0.38743783281422683	2.054574134525303e-10
0.011000000000000001	-0.046	-0.16517193308550185	0.3546418165377273	1.9002563762272974e-10
0.011000000000000001	-0.047	-0.15673603436149902	0.32392494725208476	1.753293094853701e-10
0.011000000000000001	-0.048	-0.14784989450416958	0.295354415754044	1.6142287742111483e-10
0.011000000000000001	-0.049	-0.13874334371546265	0.26893084999497635	1.4833869481557572e-10
0.011000000000000001	-0.05	-0.12960916306641213	0.24461092133025217	1.3608859827324477e-10
0.011000000000000001	-0.051	-0.12059366522656485	0.22231048427609765	1.2466943136625746e-10
0.011000000000000001	-0.052000000000000005	-0.11180988144278106	0.20191964734250978	1.1406383374135875e-10
0.011000000000000001	-0.053	-0.10333442178237716	0.18331596001205666	1.0424497576169989e-10
0.011000000000000001	-0.054000000000000006	-0.09525645534009845	0.1663656686426203	9.517892582773699e-11
0.011000000000000001	-0.055	-0.0876783381894906	0.15093564754345423	8.682938501902765e-11
0.011000000000000001	-0.055999999999999994	-0.08053727519340902	0.13691851703004118	7.915610888029885e-11
0.011000000000000001	-0.057	-0.07382949864362504	0.12419371043906359	7.211545979632309e-11
0.011000000000000001	-0.057999999999999996	-0.06754496131819551	0.11264882447503265	6.566529945510865e-11
0.011000000000000001	-0.059000000000000004	-0.06175418215613382	0.10216329247463075	5.976277934839418e-11
0.011000000000000001	-0.06	-0.056451697980508385	0.09265108509996985	5.437002234180505e-11
0.011000000000000001	-0.061	-0.051515811815533	0.08403245252687631	4.944757308703434e-11
0.011000000000000001	-0.062000000000000006	-0.04692259871395559	0.07621885361197628	4.495668643204468e-11
0.011000000000000001	-0.063	-0.04277083542650457	0.06912488696875313	4.0862089295449656e-11
0.011000000000000001	-0.064	-0.03897964181653772	0.06269705114035969	3.713426907671572e-11
0.011000000000000001	-0.065	-0.03545294132422385	0.05687443484376569	3.3740872390231195e-11
0.011000000000000001	-0.066	-0.03222043604943233	0.051592735858535105	3.065151861779976e-11
0.011000000000000001	-0.067	-0.02934196975786195	0.046801529689540836	2.7843086925313558e-11
0.011000000000000001	-0.068	-0.02665659851301115	0.04246376720586757	2.529072044333923e-11
0.011000000000000001	-0.069	-0.02418743092534914	0.038529463478348236	2.296964121314004e-11
0.011000000000000001	-0.07	-0.022008942027529385	0.03496106701497036	2.0862173238674487e-11
0.011000000000000001	-0.071	-0.019967472118959106	0.031731575906761775	1.8948983399272186e-11
0.011000000000000001	-0.07200000000000001	-0.01811281774339395	0.028800989651361398	1.721058075286951e-11
0.011000000000000001	-0.073	-0.016458982216417162	0.02614663920426002	1.5634339588008262e-11
0.011000000000000001	-0.07400000000000001	-0.014901474429820153	0.023743971666834122	1.4204241033275822e-11
0.011000000000000001	-0.075	-0.013528709936702502	0.021563598914900027	1.2906396806068164e-11
0.011000000000000001	-0.076	-0.012263576308650657	0.0195922083793831	1.1731179801398396e-11
0.011000000000000001	-0.077	-0.011088114136441273	0.01780631467899126	1.0665175200842169e-11
0.011000000000000001	-0.078	-0.010063674269064604	0.01618965387320406	9.700413024041485e-12
0.011000000000000001	-0.079	-0.009086267959409223	0.014729290163769717	8.82726616600946e-12
0.011000000000000001	-0.08	-0.008231186576911484	0.013406259419270568	8.036738807332113e-12
0.011000000000000001	-0.081	-0.007432306842158143	0.012213465789209283	7.323078358226297e-12
0.011000000000000001	-0.08199999999999999	-0.006705013563749623	0.011135084899025417	6.677723008109412e-12
0.011000000000000001	-0.083	-0.006050537526373957	0.01016402089822164	6.096537836478894e-12
0.011000000000000001	-0.084	-0.005432174972370139	0.009289221842660504	5.572341969942885e-12
0.011000000000000001	-0.085	-0.00489312895609364	0.008502838340198935	5.1015055164571456e-12
0.011000000000000001	-0.086	-0.00436838139254496	0.007797962925751029	4.678773023627198e-12
0.011000000000000001	-0.087	-0.003919170099467497	0.007166306641213704	4.3004514708515135e-12
0.011000000000000001	-0.08800000000000001	-0.0034788003616999896	0.006603976188083995	3.963076678548746e-12
0.011000000000000001	-0.08900000000000001	-0.0030932131015774136	0.0061032414849794036	3.663058210022965e-12
0.011000000000000001	-0.09	-0.0027189854817642922	0.005661703757661007	3.398139219351015e-12
0.011000000000000001	-0.091	-0.0023846578920928363	0.005272983020194915	3.165147496529021e-12
0.011000000000000001	-0.092	-0.002061143625037677	0.0049354654375565144	2.9625600651123356e-12
0.011000000000000001	-0.09300000000000001	-0.0017668479352958906	0.004643982969958806	2.7878123274610095e-12
0.011000000000000001	-0.094	-0.0014809165578217622	0.004397499497638902	2.639831098101095e-12
0.011000000000000001	-0.095	-0.0012162727318396462	0.004192102883552698	2.5167067381745357e-12
0.011000000000000001	-0.096	-0.0009568095046719582	0.00402722797146589	2.4176738139241796e-12
0.011000000000000001	-0.09699999999999999	-0.0007118770722395256	0.003900105495830402	2.3415013184828496e-12
0.011000000000000001	-0.098	-0.00046941248869687534	0.003810515673666231	2.287668441252895e-12
0.011000000000000001	-0.099	-0.00023436212699688537	0.003756844669948759	2.255543896661405e-12
0.011000000000000001	-0.1	6.791042901637697e-7	0.0037392557520345626	2.244875170479215e-12
0.012	-0.001	0.00004925129357982518	0.9739149000301416	5.40707929802454e-10
0.012	-0.002	0.00008884569978900834	0.9740279312770018	5.407150317651493e-10
0.012	-0.003	0.00009641125791218726	0.9741786396061488	5.407237119417769e-10
0.012	-0.004	0.00006243469305736964	0.9743544659901536	5.407316030114382e-10
0.012	-0.005	-0.00003851973023209083	0.9745679694564452	5.407331812253704e-10
0.012	-0.006	-0.00021489500653069425	0.974825429518738	5.407221337278445e-10
0.012	-0.006999999999999999	-0.0004914422787099367	0.975114287149603	5.406913585561651e-10
0.012	-0.008	-0.0008869373555711844	0.975415703807897	5.406298082128064e-10
0.012	-0.009000000000000001	-0.0014233648146287552	0.9757171204661911	5.405264352002423e-10
0.012	-0.01	-0.002124755098965136	0.9759996985833417	5.403662464861162e-10
0.012	-0.011000000000000001	-0.003019862101878831	0.9762445996182055	5.401342490380715e-10
0.012	-0.012	-0.004135285843464283	0.9764267055159248	5.398099260749886e-10
0.012	-0.013000000000000001	-0.005505149201245855	0.9765083391942128	5.39372760815748e-10
0.012	-0.013999999999999999	-0.0071637320405907754	0.9764581030844971	5.387982909443993e-10
0.012	-0.015	-0.009157352054656887	0.9762320405907766	5.380565303962294e-10
0.012	-0.016	-0.011522154124384607	0.9757799156033357	5.371159148925926e-10
0.012	-0.017	-0.014307997588666731	0.975045212498744	5.359401455130464e-10
0.012	-0.018000000000000002	-0.017567065206470407	0.9739525771124283	5.344873995883858e-10
0.012	-0.019	-0.021356688938008638	0.972439214307244	5.327126980215408e-10
0.012	-0.02	-0.02572672812217422	0.9703983723500451	5.305647488597123e-10
0.012	-0.021	-0.030762898121169495	0.9677232995076861	5.279859472943724e-10
0.012	-0.022000000000000002	-0.03652629860343615	0.964294685019592	5.249147429821622e-10
0.012	-0.023	-0.0430652818245755	0.959974379584045	5.212832727239937e-10
0.012	-0.024	-0.050428074449914595	0.9545928363307544	5.170197277859485e-10
0.012	-0.025	-0.058659700592786086	0.9479679493620013	5.120451974714127e-10
0.012	-0.026000000000000002	-0.06778860645031648	0.9398924947252084	5.062799819768062e-10
0.012	-0.027000000000000003	-0.07782452526876318	0.9301404099266553	4.996404359637186e-10
0.012	-0.027999999999999997	-0.08874459961820556	0.9184730734451924	4.920452814146375e-10
0.012	-0.028999999999999998	-0.10048791821561337	0.9046330252185271	4.834148185259829e-10
0.012	-0.03	-0.1129376821058977	0.888356525670652	4.736788167777687e-10
0.012	-0.031000000000000003	-0.12593439164071132	0.8693986737667034	4.6277888225450025e-10
0.012	-0.032	-0.13923816939616196	0.8475459660403898	4.50675559607871e-10
0.012	-0.033	-0.15255011051944137	0.822647694162564	4.3735227759159196e-10
0.012	-0.034	-0.16550977092333968	0.7946285039686526	4.2282481834498593e-10
0.012	-0.035	-0.17770081884858835	0.7635135135135135	4.071444738208518e-10
0.012	-0.036000000000000004	-0.1886849442379182	0.7294973877222948	3.904012022133294e-10
0.012	-0.037000000000000005	-0.19803200040188887	0.6928878227670049	3.727267843857638e-10
0.012	-0.038	-0.20535579724706118	0.6541620616899427	3.542885110149763e-10
0.012	-0.039	-0.21049997488194513	0.6139084949261528	3.352931281260952e-10
0.012	-0.04	-0.2130695518939013	0.5727877273183964	3.1594738174424866e-10
0.012	-0.040999999999999995	-0.21257347031045914	0.5316468652667538	2.964943168150073e-10
0.012	-0.042	-0.21043403998794333	0.49098575806289557	2.771596179306868e-10
0.012	-0.043	-0.2057784085200442	0.4515215261730131	2.5814924200944904e-10
0.012	-0.044000000000000004	-0.199275972068723	0.41369310760574696	2.396502074022689e-10
0.012	-0.045	-0.19127901135336078	0.3778841806490505	2.2181638996754336e-10
0.012	-0.046	-0.1821580176831106	0.3443277152617301	2.047669448571593e-10
0.012	-0.047	-0.17227594695066814	0.31314176630161755	1.8858630651649348e-10
0.012	-0.048	-0.16193170400884155	0.2843646388023711	1.7333050154014174e-10
0.012	-0.049	-0.15143738068923943	0.25795991158444687	1.590255704579867e-10
0.012	-0.05	-0.14101338792323923	0.2338308801366422	1.4567624791182512e-10
0.012	-0.051	-0.13081231789410228	0.21185886164975382	1.3327148640413104e-10
0.012	-0.052000000000000005	-0.12094971365417462	0.19189942730834922	1.217836671910897e-10
0.012	-0.053	-0.11150030141665829	0.1737893097558525	1.1117649135225871e-10
0.012	-0.054000000000000006	-0.10251117753441173	0.15738345222545966	1.014057688975343e-10
0.012	-0.055	-0.09417951873806892	0.14250540038179443	9.242730983681273e-11
0.012	-0.055999999999999994	-0.08635712850396865	0.12904777454033958	8.419140043122731e-11
0.012	-0.057	-0.07903898322113936	0.11687682105897719	7.664864258469778e-11
0.012	-0.057999999999999996	-0.07220750025118054	0.10587134532301817	6.97492436476608e-11
0.012	-0.059000000000000004	-0.06590914799557922	0.09590889681503063	6.344420007751918e-11
0.012	-0.06	-0.060189138953079466	0.08688837536421179	5.769050554461839e-11
0.012	-0.061	-0.054877109916608054	0.07873317090324523	5.244452243373098e-11
0.012	-0.062000000000000006	-0.049943986737667034	0.07135725409424294	4.766348114729226e-11
0.012	-0.063	-0.0454731613583844	0.064672083793831	4.3307610694208854e-11
0.012	-0.064	-0.04142042600221038	0.058622023510499346	3.934479442095894e-11
0.012	-0.065	-0.037654601627649956	0.05314967848889782	3.574015379963919e-11
0.012	-0.066	-0.034190382296794934	0.04819237918215614	3.2460388516278577e-11
0.012	-0.067	-0.031127109916608053	0.043698445192404296	2.948008932656746e-11
0.012	-0.068	-0.02827081030844971	0.03963384155530995	2.677297896853341e-11
0.012	-0.069	-0.025633602933788805	0.03595103235205465	2.431222780532774e-11
0.012	-0.07	-0.023322553501456844	0.032612968451723096	2.2078344894886835e-11
0.012	-0.071	-0.021156184065106	0.029592836330754543	2.0051286920270773e-11
0.012	-0.07200000000000001	-0.01918071184567467	0.0268547171707023	1.820990581478705e-11
0.012	-0.073	-0.017428915904752335	0.02437487440972571	1.654055002792148e-11
0.012	-0.07400000000000001	-0.015778785290867074	0.022131643725509898	1.502641158129532e-11
0.012	-0.075	-0.014319175123078468	0.020096390535516928	1.3652418531855313e-11
0.012	-0.076	-0.012980445594293179	0.018256995378277907	1.2408549221131511e-11
0.012	-0.077	-0.011731952677584645	0.01659104038983221	1.1280441902340201e-11
0.012	-0.078	-0.010648610971566361	0.015083140761579421	1.025949530955047e-11
0.012	-0.079	-0.00961468903848086	0.013721553802873505	9.335608873595752e-12
0.012	-0.08	-0.00870748769215312	0.012488068923942528	8.499155489489155e-12
0.012	-0.081	-0.007863018687832814	0.011376218225660605	7.744272092472275e-12
